ranking,,global_ranking,school_name,country,area,subject_score,global_score,enrollment,url
175,cardiac-cardiovascular,292,Yonsei University,South Korea,Seoul,49,58.8,N/A,https://www.usnews.com/education/best-global-universities/yonsei-university-503801
176,cardiac-cardiovascular,244,University of Cologne,Germany,Koln,48.9,60.8,N/A,https://www.usnews.com/education/best-global-universities/university-of-cologne-500060
177,cardiac-cardiovascular,219,University of Pisa,Italy,Pisa,48.9,61.9,"34,459",https://www.usnews.com/education/best-global-universities/university-of-pisa-501006
178,cardiac-cardiovascular,372,University of Manitoba,Canada,Winnipeg,48.8,55.2,"29,561",https://www.usnews.com/education/best-global-universities/university-of-manitoba-503954
179,cardiac-cardiovascular,239,Tufts University,United States,Medford,48.7,61.1,"11,399",https://www.usnews.com/education/best-global-universities/tufts-university-168148
180,cardiac-cardiovascular,116,Fudan University,China,Shanghai,48.6,68.8,N/A,https://www.usnews.com/education/best-global-universities/fudan-university-500824
181,cardiac-cardiovascular,593,Peking Union Medical College,China,Beijing,48.4,48.4,N/A,https://www.usnews.com/education/best-global-universities/peking-union-medical-college-529794
182,cardiac-cardiovascular,564,University of Ferrara,Italy,Ferrara,48.2,49.2,"20,507",https://www.usnews.com/education/best-global-universities/university-of-ferrara-503123
183,cardiac-cardiovascular,186,Technische Universitat Dresden,Germany,Dresden,48.1,63.6,"30,578",https://www.usnews.com/education/best-global-universities/technische-universitat-dresden-501011
184,cardiac-cardiovascular,129,Brown University,United States,Providence,47.5,67.5,"10,037",https://www.usnews.com/education/best-global-universities/brown-university-217156
185,cardiac-cardiovascular,206,State University of New York (SUNY) Stony Brook,United States,Stony Brook,47.5,62.7,"25,836",https://www.usnews.com/education/best-global-universities/state-university-of-new-york-suny-stony-brook-196097
186,cardiac-cardiovascular,309,Temple University,United States,Philadelphia,47.5,58,"35,641",https://www.usnews.com/education/best-global-universities/temple-university-216339
187,cardiac-cardiovascular,356,University of Kentucky,United States,Lexington,47.5,55.8,N/A,https://www.usnews.com/education/best-global-universities/university-of-kentucky-157085
188,cardiac-cardiovascular,182,University of Lausanne,Switzerland,Lausanne,47.4,63.9,"13,402",https://www.usnews.com/education/best-global-universities/university-of-lausanne-505144
189,cardiac-cardiovascular,"1,291",Medical University Lodz,Poland,Lodz,46.6,32.3,N/A,https://www.usnews.com/education/best-global-universities/medical-university-lodz-529195
190,cardiac-cardiovascular,152,Indiana University Bloomington,United States,Bloomington,46.4,66.1,N/A,https://www.usnews.com/education/best-global-universities/indiana-university-bloomington-151351
191,cardiac-cardiovascular,339,Jagiellonian University,Poland,Krakow,46.4,56.6,"34,725",https://www.usnews.com/education/best-global-universities/jagiellonian-university-500039
192,cardiac-cardiovascular,346,Ruhr University Bochum,Germany,Bochum,46.4,56.2,N/A,https://www.usnews.com/education/best-global-universities/ruhr-university-bochum-500459
193,cardiac-cardiovascular,39,Peking University,China,Beijing,46.3,76.8,"31,994",https://www.usnews.com/education/best-global-universities/peking-university-501148
194,cardiac-cardiovascular,247,Universidade do Porto,Portugal,Porto,46.3,60.7,"33,484",https://www.usnews.com/education/best-global-universities/universidade-do-porto-505685
195,cardiac-cardiovascular,337,Complutense University of Madrid,Spain,Madrid,46.1,56.7,"61,128",https://www.usnews.com/education/best-global-universities/complutense-university-of-madrid-506527
196,cardiac-cardiovascular,643,University of Louisville,United States,Louisville,45.8,47.1,N/A,https://www.usnews.com/education/best-global-universities/university-of-louisville-157289
197,cardiac-cardiovascular,53,Chinese University of Hong Kong,Hong Kong,Shatin,45.7,74.7,"18,468",https://www.usnews.com/education/best-global-universities/chinese-university-of-hong-kong-502973
198,cardiac-cardiovascular,171,Universite Catholique Louvain,Belgium,Louvain-la-Neuve,45.7,64.7,"24,523",https://www.usnews.com/education/best-global-universities/universite-catholique-louvain-506348
199,cardiac-cardiovascular,80,University of Southern California,United States,Los Angeles,45.6,72.5,"42,502",https://www.usnews.com/education/best-global-universities/university-of-southern-california-123961
200,cardiac-cardiovascular,304,University of Kansas,United States,Lawrence,45.5,58.1,"24,147",https://www.usnews.com/education/best-global-universities/university-of-kansas-155317
201,cardiac-cardiovascular,290,Universite de Bordeaux,France,Talence,45.4,58.9,"53,757",https://www.usnews.com/education/best-global-universities/universite-de-bordeaux-528820
202,cardiac-cardiovascular,199,University of Bergen,Norway,Bergen,45.4,63,"15,202",https://www.usnews.com/education/best-global-universities/university-of-bergen-500374
203,cardiac-cardiovascular,203,University of Cincinnati,United States,Cincinnati,45.4,62.8,N/A,https://www.usnews.com/education/best-global-universities/university-of-cincinnati-201885
204,cardiac-cardiovascular,493,Universite de Rennes 1,France,Rennes,45.3,51.6,N/A,https://www.usnews.com/education/best-global-universities/universite-de-rennes-1-504447
205,cardiac-cardiovascular,475,Justus Liebig University Giessen,Germany,Giessen,45.1,52.3,N/A,https://www.usnews.com/education/best-global-universities/justus-liebig-university-giessen-500790
206,cardiac-cardiovascular,324,Georgetown University,United States,"Washington, D.C.",45,57.3,"16,074",https://www.usnews.com/education/best-global-universities/georgetown-university-131496
207,cardiac-cardiovascular,579,National Yang Ming Chiao Tung University,Taiwan,Hsinchu,44.8,48.8,"16,425",https://www.usnews.com/education/best-global-universities/national-yang-ming-chiao-tung-university-529781
208,cardiac-cardiovascular,710,University of Ulsan,South Korea,Ulsan,44.7,45.4,"12,415",https://www.usnews.com/education/best-global-universities/university-of-ulsan-500178
209,cardiac-cardiovascular,400,Nantes Universite,France,Nantes,44.5,54.4,N/A,https://www.usnews.com/education/best-global-universities/nantes-universite-501104
210,cardiac-cardiovascular,253,University of Miami,United States,Coral Gables,44.5,60.5,"17,047",https://www.usnews.com/education/best-global-universities/university-of-miami-135726
211,cardiac-cardiovascular,84,Pennsylvania State University,United States,University Park,44.4,71.9,"46,863",https://www.usnews.com/education/best-global-universities/pennsylvania-state-university-214777
212,cardiac-cardiovascular,55,University of Hong Kong,Hong Kong,Pok Fu Lam,43.9,74.4,"18,087",https://www.usnews.com/education/best-global-universities/university-of-hong-kong-505046
213,cardiac-cardiovascular,363,Aristotle University of Thessaloniki,Greece,Thessaloniki,43.8,55.6,"49,840",https://www.usnews.com/education/best-global-universities/aristotle-university-of-thessaloniki-506056
214,cardiac-cardiovascular,583,Universidade Federal de Sao Paulo (UNIFESP),Brazil,Sao Paulo,43.7,48.7,N/A,https://www.usnews.com/education/best-global-universities/universidade-federal-de-sao-paulo-unifesp-501953
215,cardiac-cardiovascular,429,Queens University - Canada,Canada,Kingston (Canada),43.6,53.7,"26,575",https://www.usnews.com/education/best-global-universities/queens-university-canada-500946
216,cardiac-cardiovascular,170,University of Rochester,United States,Rochester,43.1,64.8,"10,364",https://www.usnews.com/education/best-global-universities/university-of-rochester-195030
217,cardiac-cardiovascular,537,West Virginia University,United States,Morgantown,42.9,50.1,N/A,https://www.usnews.com/education/best-global-universities/west-virginia-university-238032
218,cardiac-cardiovascular,209,University of Turin,Italy,Turin,42.8,62.5,"58,463",https://www.usnews.com/education/best-global-universities/university-of-turin-502528
219,cardiac-cardiovascular,447,University of Oulu,Finland,Oulu,42.7,53.3,"10,134",https://www.usnews.com/education/best-global-universities/university-of-oulu-502651
220,cardiac-cardiovascular,182,Eberhard Karls University of Tubingen,Germany,Tubingen,42.6,63.9,N/A,https://www.usnews.com/education/best-global-universities/eberhard-karls-university-of-tubingen-503424
221,cardiac-cardiovascular,271,George Washington University,United States,"Washington, D.C.",42.5,59.6,"22,298",https://www.usnews.com/education/best-global-universities/george-washington-university-131469
222,cardiac-cardiovascular,194,Universite de Montpellier,France,Montpellier,42.2,63.3,"40,179",https://www.usnews.com/education/best-global-universities/universite-de-montpellier-528813
223,cardiac-cardiovascular,202,Universidade de Lisboa,Portugal,Lisbon,41.8,62.9,"48,404",https://www.usnews.com/education/best-global-universities/universidade-de-lisboa-501120
224,cardiac-cardiovascular,517,Keio University,Japan,Tokyo,41.6,50.6,N/A,https://www.usnews.com/education/best-global-universities/keio-university-500715
225,cardiac-cardiovascular,416,University of Trieste,Italy,Trieste,41.5,54,"16,677",https://www.usnews.com/education/best-global-universities/university-of-trieste-500914
226,cardiac-cardiovascular,486,Rush University,United States,Chicago,41.4,51.8,N/A,https://www.usnews.com/education/best-global-universities/rush-university-148511
227,cardiac-cardiovascular,"1,167",Tianjin Medical University,China,Tianjin,41.1,34.9,N/A,https://www.usnews.com/education/best-global-universities/tianjin-medical-university-529011
228,cardiac-cardiovascular,385,Wayne State University,United States,Detroit,40.9,54.9,N/A,https://www.usnews.com/education/best-global-universities/wayne-state-university-172644
229,cardiac-cardiovascular,736,Nanjing Medical University,China,Gulou,40.5,44.7,"19,277",https://www.usnews.com/education/best-global-universities/nanjing-medical-university-500938
230,cardiac-cardiovascular,389,Universite de Lille,France,Lille,40.3,54.8,N/A,https://www.usnews.com/education/best-global-universities/universite-de-lille-529680
231,cardiac-cardiovascular,123,University of Auckland,New Zealand,Auckland,40.2,68.2,"33,093",https://www.usnews.com/education/best-global-universities/university-of-auckland-503786
232,cardiac-cardiovascular,280,University of Kiel,Germany,Kiel,39.4,59.2,N/A,https://www.usnews.com/education/best-global-universities/university-of-kiel-504681
233,cardiac-cardiovascular,400,Tampere University,Finland,Tampere,39.2,54.4,N/A,https://www.usnews.com/education/best-global-universities/tampere-university-501054
234,cardiac-cardiovascular,93,Zhejiang University,China,Hangzhou,39.2,70.7,"44,636",https://www.usnews.com/education/best-global-universities/zhejiang-university-504773
235,cardiac-cardiovascular,203,National Taiwan University,Taiwan,Taipei,39.1,62.8,"25,215",https://www.usnews.com/education/best-global-universities/national-taiwan-university-504077
236,cardiac-cardiovascular,263,Sungkyunkwan University (SKKU),South Korea,Seoul,38.9,60,"23,399",https://www.usnews.com/education/best-global-universities/sungkyunkwan-university-skku-500193
237,cardiac-cardiovascular,290,Korea University,South Korea,Seoul,38.7,58.9,N/A,https://www.usnews.com/education/best-global-universities/korea-university-505391
238,cardiac-cardiovascular,405,Heinrich Heine University Dusseldorf,Germany,Dusseldorf,38.4,54.3,N/A,https://www.usnews.com/education/best-global-universities/heinrich-heine-university-dusseldorf-503659
239,cardiac-cardiovascular,"1,106",Medical University of Warsaw,Poland,Warsaw,38.1,36.4,N/A,https://www.usnews.com/education/best-global-universities/medical-university-of-warsaw-529008
240,cardiac-cardiovascular,317,Technion Israel Institute of Technology,Israel,Haifa,38,57.6,"15,147",https://www.usnews.com/education/best-global-universities/technion-israel-institute-of-technology-505919
241,cardiac-cardiovascular,286,Tohoku University,Japan,Sendai,37.8,59,"17,812",https://www.usnews.com/education/best-global-universities/tohoku-university-500862
242,cardiac-cardiovascular,"1,705",Medical University Silesia,Poland,Katowice,37.1,22.9,N/A,https://www.usnews.com/education/best-global-universities/medical-university-silesia-529276
243,cardiac-cardiovascular,835,Yokohama City University,Japan,Yokohama,37.1,42.3,N/A,https://www.usnews.com/education/best-global-universities/yokohama-city-university-529035
244,cardiac-cardiovascular,487,University of Eastern Finland,Finland,Joensuu,36.8,51.7,"11,898",https://www.usnews.com/education/best-global-universities/university-of-eastern-finland-504471
245,cardiac-cardiovascular,300,University of Genoa,Italy,Genoa,36.7,58.2,"20,263",https://www.usnews.com/education/best-global-universities/university-of-genoa-503778
246,cardiac-cardiovascular,501,University of Parma,Italy,Parma,36.7,51.2,N/A,https://www.usnews.com/education/best-global-universities/university-of-parma-501495
247,cardiac-cardiovascular,116,Michigan State University,United States,East Lansing,36.3,68.8,"45,465",https://www.usnews.com/education/best-global-universities/michigan-state-university-171100
248,cardiac-cardiovascular,468,University of Verona,Italy,Verona,35.4,52.6,N/A,https://www.usnews.com/education/best-global-universities/university-of-verona-503896
249,cardiac-cardiovascular,209,Central South University,China,Changsha,35.3,62.5,"56,344",https://www.usnews.com/education/best-global-universities/central-south-university-501467
250,cardiac-cardiovascular,615,Medical College of Wisconsin,United States,Milwaukee,35.2,48,N/A,https://www.usnews.com/education/best-global-universities/medical-college-of-wisconsin-239169
